taxon	sequenceID	pubmed_id	length	genus	name	full_name	clade	isolate	host_sci_name	sample_date	country
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF385426	KF385426	25010272	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_LBC_LBC50	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF385427	KF385427	25010272	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_LBC_LBC51	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF385428	KF385428	25010272	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_LBC_W45610	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF385429	KF385429	25010272	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_LBC_13_1622_006	Cacatua tenuirostris	2013	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF385430	KF385430	25010272	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_Galah_12_1474	Eolophus roseicapillus	2012	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF385431	KF385431	25010272	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_Galah_04_065	Eolophus roseicapillus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF385432	KF385432	25010272	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_Galah_04_093A	Eolophus roseicapillus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF385433	KF385433	25010272	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_Galah_04_093B	Eolophus roseicapillus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF385434	KF385434	25010272	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_Galah_04_245	Eolophus roseicapillus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF385435	KF385435	25010272	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_Galah_04_298	Eolophus roseicapillus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF385436	KF385436	25010272	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_Galah_04_410	Eolophus roseicapillus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF467251	KF467251	24916448	1988	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV-NZ_OR2_2012	Platycercus eximius	2012	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF467252	KF467252	24916448	1988	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV-NZ_OR3_2012	Platycercus eximius	2012	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF467253	KF467253	24916448	1988	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV-NZ_OR4_2012	Platycercus eximius	2012	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF467254	KF467254	24916448	1988	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV-NZ_OR5_2012	Platycercus eximius	2012	New Zealand
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495566	KF495566	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_491	Callocephalon fimbriatum	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495567	KF495567	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_11_381	Calyptorhynchus lathami	2011	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495568	KF495568	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_723	Lophochroa leadbeateri	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495569	KF495569	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_066	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495570	KF495570	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_074	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495571	KF495571	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_092	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495572	KF495572	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_115	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495573	KF495573	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_186	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495574	KF495574	26769073	676	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_195	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495575	KF495575	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_227	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495576	KF495576	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_241	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495577	KF495577	26769073	678	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_339	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495578	KF495578	26769073	672	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_344	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495579	KF495579	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_509	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495580	KF495580	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_611	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495581	KF495581	26769073	685	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_859	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495582	KF495582	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_977	Cacatua galerita	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495583	KF495583	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_05_1042	Cacatua galerita	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495584	KF495584	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_05_1235	Cacatua galerita	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495585	KF495585	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_06_1163	Cacatua galerita	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495586	KF495586	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_06_1276	Cacatua galerita	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495587	KF495587	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_12_1386	Cacatua galerita	2012	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495588	KF495588	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_12_1188	Cacatua galerita	2012	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495589	KF495589	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_040	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495590	KF495590	26769073	680	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_LBC30	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495591	KF495591	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_LBC34	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495592	KF495592	26769073	677	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_LBC47	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495593	KF495593	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_LBC52	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495594	KF495594	26769073	669	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_LBC55	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495595	KF495595	26769073	680	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_LBC57	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495596	KF495596	26769073	681	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_LBC58	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495597	KF495597	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_619	Eolophus roseicapillus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495598	KF495598	26769073	680	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_06_748	Eolophus roseicapillus	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495599	KF495599	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_303	Eolophus roseicapillus x Cacatua sanguinea	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF495600	KF495600	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_447	Eolophus roseicapillus x Cacatua sanguinea	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499120	KF499120	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	13-1780-052-QA2-RTBC-WA	Calyptorhynchus banksii	2013	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499121	KF499121	25010272	1213	Circovirus	BFDV	Beak and feather disease virus	Avian-1	13-1780-052-QA3-RTBC-WA	Calyptorhynchus banksii	2013	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499122	KF499122	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	13-1780-055-QB2-RTBC-WA	Calyptorhynchus banksii	2013	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499123	KF499123	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	13-1780-055-QB3-RTBC-WA	Calyptorhynchus banksii	2013	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499124	KF499124	25010272	1213	Circovirus	BFDV	Beak and feather disease virus	Avian-1	13-1780-055-QB4-RTBC-WA	Calyptorhynchus banksii	2013	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499125	KF499125	25010272	1213	Circovirus	BFDV	Beak and feather disease virus	Avian-1	13-1780-055-QB5-RTBC-WA	Calyptorhynchus banksii	2013	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499126	KF499126	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	96-1404-QC2-GGC-WA	Callocephalon fimbriatum	1996	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499127	KF499127	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	96-1404-QC3-GGC-WA	Callocephalon fimbriatum	1996	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499128	KF499128	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	96-1404-QC4-GGC-WA	Callocephalon fimbriatum	1996	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499129	KF499129	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	96-1404-QC5-GGC-WA	Callocephalon fimbriatum	1996	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499130	KF499130	25010272	1213	Circovirus	BFDV	Beak and feather disease virus	Avian-1	96-1404-QC6-GGC-WA	Callocephalon fimbriatum	1996	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499131	KF499131	25010272	1213	Circovirus	BFDV	Beak and feather disease virus	Avian-1	96-1404-QC7-GGC-WA	Callocephalon fimbriatum	1996	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499132	KF499132	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	04-604-QD2-GGC-WA	Callocephalon fimbriatum	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499133	KF499133	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	04-604-QD3-GGC-WA	Callocephalon fimbriatum	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499134	KF499134	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	04-604-QD4-GGC-WA	Callocephalon fimbriatum	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499135	KF499135	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	05-746-QF2-SCC-VIC	Cacatua galerita	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499136	KF499136	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	LBC-10-QG2-LBC-VIC	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499137	KF499137	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	LBC-11-QH2-LBC-VIC	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499138	KF499138	25010272	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	LBC-51-QI2-LBC-VIC	Cacatua tenuirostris	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499139	KF499139	25010272	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	11-1212-QE2-GGC-NSW	Callocephalon fimbriatum	2011	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF499140	KF499140	25010272	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	11-1212-QE3-GGC-NSW	Callocephalon fimbriatum	2011	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF561250	KF561250	24416396	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	CS12-0827-20214-OBP-TAS	Neophema chrysogaster	2012	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF673335	KF673335	24285653	1984	Circovirus	BFDV	Beak and feather disease virus	Avian-1	-	Lathamus discolor	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF673336	KF673336	24285653	1984	Circovirus	BFDV	Beak and feather disease virus	Avian-1	-	Lathamus discolor	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688548	KF688548	25477410	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_RNP_B13_1996	Barnardius zonarius semitorquatus	1996	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688549	KF688549	25477410	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_RNP_B14_1996	Barnardius zonarius semitorquatus	1996	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688550	KF688550	25477410	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_RNP_B15_1996	Barnardius zonarius semitorquatus	1996	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688551	KF688551	26769073	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_BP_1996	Neopsephotus bourkii	1996	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688553	KF688553	26769073	1999	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_HP_96_3015	Psephotus dissimilis	1996	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688554	KF688554	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_146	Trichoglossus haematodus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688555	KF688555	26769073	684	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_507	Trichoglossus haematodus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688556	KF688556	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_594	Trichoglossus haematodus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688557	KF688557	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_626	Trichoglossus haematodus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688558	KF688558	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_666	Trichoglossus haematodus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688559	KF688559	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_05_1228	Trichoglossus haematodus	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688560	KF688560	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_05_1231	Trichoglossus haematodus	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688561	KF688561	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_05_1373	Trichoglossus haematodus	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688562	KF688562	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_12_2146	Trichoglossus haematodus	2012	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688563	KF688563	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_12_2147	Trichoglossus haematodus	2012	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688564	KF688564	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_216	Psittacula krameri manillensis	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688565	KF688565	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_231	Poicephalus gulielmi	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688566	KF688566	26769073	680	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_291	Platycercus elegans	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688567	KF688567	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_W421_10	Platycercus elegans	2010	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688568	KF688568	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_343	Amazona oratrix	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688569	KF688569	26769073	687	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_370	Melopsittacus undulatus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688570	KF688570	26769073	679	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_862	Melopsittacus undulatus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688571	KF688571	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_955	Melopsittacus undulatus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688572	KF688572	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_902	Eclectus roratus	2004	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF688573	KF688573	26769073	682	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_04_696	Eclectus roratus	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF723384	KF723384	24968067	2000	Circovirus	BFDV	Beak and feather disease virus	Avian-1	6IT09	Psittacus erithacus	2009	Italy
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF723385	KF723385	24968067	2000	Circovirus	BFDV	Beak and feather disease virus	Avian-1	3IT09	Psittacus erithacus	2009	Italy
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF723386	KF723386	24968067	2000	Circovirus	BFDV	Beak and feather disease virus	Avian-1	2IT09	Psittacus erithacus	2009	Italy
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF723387	KF723387	24968067	2000	Circovirus	BFDV	Beak and feather disease virus	Avian-1	8IT10	Psittacus erithacus	2010	Italy
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF723388	KF723388	24968067	2000	Circovirus	BFDV	Beak and feather disease virus	Avian-1	7IT09	Psittacus erithacus	2009	Italy
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF723389	KF723389	24968067	2000	Circovirus	BFDV	Beak and feather disease virus	Avian-1	4IT09	Psittacus erithacus	2009	Italy
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF723390	KF723390	24968067	1998	Circovirus	BFDV	Beak and feather disease virus	Avian-1	9IT11	Psittacus erithacus	2011	Italy
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF723391	KF723391	24968067	1998	Circovirus	BFDV	Beak and feather disease virus	Avian-1	1IT08	Psittacus erithacus	2008	Italy
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF723392	KF723392	24968067	1998	Circovirus	BFDV	Beak and feather disease virus	Avian-1	10IT11	Psittacus erithacus	2011	Italy
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF723393	KF723393	24968067	2000	Circovirus	BFDV	Beak and feather disease virus	Avian-1	5IT09	Psittacus erithacus	2009	Italy
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF768545	KF768545	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NC13_35	Trichoglossus haematodus deplanchii	2013	New Caledonia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF768546	KF768546	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NC13_31	Trichoglossus haematodus deplanchii	2013	New Caledonia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF768547	KF768547	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NC13_30	Trichoglossus haematodus deplanchii	2013	New Caledonia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF768548	KF768548	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NC13_27	Trichoglossus haematodus deplanchii	2013	New Caledonia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF768549	KF768549	-	1996	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_NC13_20	Trichoglossus haematodus deplanchii	2013	New Caledonia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF768550	KF768550	-	1997	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_DL02B	Trichoglossus haematodus deplanchii	2012	New Caledonia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF768551	KF768551	-	1997	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_DL03B	Trichoglossus haematodus deplanchii	2012	New Caledonia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF768552	KF768552	-	1997	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_DL10B	Trichoglossus haematodus deplanchii	2012	New Caledonia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF768553	KF768553	-	1997	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_DL11B	Trichoglossus haematodus deplanchii	2012	New Caledonia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KF850537	KF850537	24482518	1993	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_RP_13_1683	Polytelis anthopeplus monarchoides	2013	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ413143	KJ413143	-	717	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_RS	-	2013	Serbia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ866054	KJ866054	25059866	1995	Circovirus	BFDV	Beak and feather disease virus	Avian-1	BFDV_AUS_MRP_14_1195_001	Barnardius zonarius barnardi	2014	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953846	KJ953846	25225394	1651	Circovirus	BFDV	Beak and feather disease virus	Avian-1	0-QLD	Platycercus elegans	-	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953848	KJ953848	25225394	1681	Circovirus	BFDV	Beak and feather disease virus	Avian-1	2-VIC-2005	Platycercus elegans	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953849	KJ953849	25225394	1685	Circovirus	BFDV	Beak and feather disease virus	Avian-1	3-VIC-2011	Platycercus elegans	2011	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953850	KJ953850	25225394	1643	Circovirus	BFDV	Beak and feather disease virus	Avian-1	5-VIC-2005	Platycercus elegans	2005	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953852	KJ953852	25225394	1684	Circovirus	BFDV	Beak and feather disease virus	Avian-1	26-VIC-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953853	KJ953853	25225394	1642	Circovirus	BFDV	Beak and feather disease virus	Avian-1	30-VIC-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953854	KJ953854	25225394	1681	Circovirus	BFDV	Beak and feather disease virus	Avian-1	32-VIC-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953855	KJ953855	25225394	1683	Circovirus	BFDV	Beak and feather disease virus	Avian-1	33-VIC-2006	Platycercus elegans	2006	Australia
alignment/AL_BFDV/member/ncbi-curated-circo-bfdv/KJ953856	KJ953856	25225394	1684	Circovirus	BFDV	Beak and feather disease virus	Avian-1	31-VIC-2006	Platycercus elegans	2006	Australia
