id	virus_name	full_name	virus_genus	virus_clade	organism	Phylum	Class	Superorder	Order	Family	Genus	NumericID	scaffold	extract_start	extract_end	sequence_length	orientation	assigned_name	assigned_gene	subject_start	subject_end
Neovison-293	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neovison_vison	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Neovison	293	FNWR01000167.1	4042775	4043329	555	+	Carnivore-endogenous-circovirus	Rep-consensus	1	156
Neovison-294	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neovison_vison	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Neovison	294	FNWR01000246.1	51026	51397	372	-	Carnivore-endogenous-circovirus	Rep-consensus	89	150
Neovison-295	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neovison_vison	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Neovison	295	FNWR01000247.1	2296431	2297033	603	-	Carnivore-endogenous-circovirus	Rep-consensus	1	200
Neovison-296	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neovison_vison	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Neovison	296	FNWR01000472.1	150550	150846	297	+	Carnivore-endogenous-circovirus	Rep-consensus	87	150
Neovison-297	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neovison_vison	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Neovison	297	FNWR01000600.1	85882	86385	504	+	Carnivore-endogenous-circovirus	Rep-consensus	2	150
Neovison-298	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Neovison_vison	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Neovison	298	FNWR01002844.1	636	950	315	+	Carnivore-endogenous-circovirus	Rep-consensus	91	136
Pteronura-299	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Pteronura_brasiliensis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	299	PJEN01000418.1	90363	90800	438	-	Carnivore-endogenous-circovirus	Rep-consensus	1	148
Pteronura-300	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Pteronura_brasiliensis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	300	PJEN01002103.1	17427	17741	315	-	Carnivore-endogenous-circovirus	Rep-consensus	89	150
Pteronura-301	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Pteronura_brasiliensis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	301	PJEN01002985.1	172205	172543	339	+	Carnivore-endogenous-circovirus	Rep-consensus	90	150
Pteronura-302	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Pteronura_brasiliensis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	302	PJEN01003052.1	30798	31346	549	-	Carnivore-endogenous-circovirus	Rep-consensus	2	150
Pteronura-303	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Pteronura_brasiliensis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	303	PJEN01005339.1	29673	29996	324	-	Carnivore-endogenous-circovirus	Rep-consensus	91	150
Pteronura-304	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Pteronura_brasiliensis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	304	PJEN01009605.1	7318	7689	372	-	Carnivore-endogenous-circovirus	Rep-consensus	89	150
Pteronura-305	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Pteronura_brasiliensis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	305	PJEN01009793.1	68210	68581	372	+	Carnivore-endogenous-circovirus	Rep-consensus	89	150
Pteronura-306	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Pteronura_brasiliensis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	306	PJEN01015355.1	18552	19004	453	+	Carnivore-endogenous-circovirus	Rep-consensus	2	150
Pteronura-307	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Pteronura_brasiliensis	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	307	PJEN01030507.1	6306	6677	372	-	Carnivore-endogenous-circovirus	Rep-consensus	89	150
Taxidea-308	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Taxidea_taxus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Taxidea	308	ML101853.1	68795	69379	585	-	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Taxidea-309	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Taxidea_taxus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Taxidea	309	ML108209.1	153219	153905	687	+	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Taxidea-310	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Taxidea_taxus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Taxidea	310	ML111108.1	3685	3993	309	+	Carnivore-endogenous-circovirus	Rep-consensus	91	150
Taxidea-311	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Taxidea_taxus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Taxidea	311	ML111735.1	22452	22874	423	+	Carnivore-endogenous-circovirus	Rep-consensus	47	150
Taxidea-312	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Taxidea_taxus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Taxidea	312	ML111770.1	27666	28133	468	+	Carnivore-endogenous-circovirus	Rep-consensus	23	150
Taxidea-313	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Taxidea_taxus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Taxidea	313	RCUC01010204.1	1746	2360	615	+	Carnivore-endogenous-circovirus	Rep-consensus	82	210
Taxidea-314	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Taxidea_taxus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Taxidea	314	RCUC01055400.1	603	953	351	-	Carnivore-endogenous-circovirus	Rep-consensus	68	150
Taxidea-315	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Taxidea_taxus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Taxidea	315	RCUC01123371.1	10973	11575	603	-	Carnivore-endogenous-circovirus	Rep-consensus	1	198
Odobenus-316	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	316	gi|469045220|ref|NW_004451470.1|	79852	80160	309	-	Columbid-circovirus	Rep	180	283
Odobenus-317	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	317	gi|469045397|ref|NW_004451424.1|	66418	66663	246	+	Starling-circovirus	Rep	199	255
Odobenus-318	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	318	gi|469046151|ref|NW_004451232.1|	23422	23832	411	-	Carnivore-endogenous-circovirus	Rep-consensus	68	149
Odobenus-319	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	319	gi|469046314|ref|NW_004451196.1|	23774	24526	753	+	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Odobenus-320	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	320	gi|469046799|ref|NW_004451093.1|	699563	700027	465	-	Carnivore-endogenous-circovirus	Rep-consensus	62	149
Odobenus-321	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	321	gi|469046897|ref|NW_004451073.1|	505747	506040	294	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Odobenus-322	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	322	gi|469046897|ref|NW_004451073.1|	509131	509646	516	-	Carnivore-endogenous-circovirus	Rep-consensus	1	150
Odobenus-323	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	323	gi|469046941|ref|NW_004451065.1|	12012	12329	318	-	Columbid-circovirus	Rep	208	283
Odobenus-324	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	324	gi|469047786|ref|NW_004450890.1|	1126620	1126856	237	+	Carnivore-endogenous-circovirus	Rep-consensus	1	62
Odobenus-325	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	325	gi|469049735|ref|NW_004450546.1|	151809	152093	285	-	Columbid-circovirus	Rep	216	283
Odobenus-326	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	326	gi|469050183|ref|NW_004450460.1|	5992	6387	396	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Odobenus-327	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	327	gi|469050224|ref|NW_004450452.1|	2508788	2509006	219	+	Porcine-circovirus-1	Rep	66	140
Odobenus-328	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	328	gi|469050224|ref|NW_004450452.1|	2511145	2511519	375	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Odobenus-329	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	329	gi|469051398|ref|NW_004450292.1|	1841933	1842220	288	+	Carnivore-endogenous-circovirus	Rep-consensus	1	95
Odobenus-330	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Odobenus_rosmarus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Odobenidae	Odobenus	330	gi|469051676|ref|NW_004450264.1|	12978527	12978706	180	-	Carnivore-endogenous-circovirus	Rep-consensus	87	146
Arctocephalus-331	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Arctocephalus_gazella	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Arctocephalus	331	UIRR01000005.1	6149908	6150273	366	-	Silurus-glanis-circovirus	Rep	35	158
Arctocephalus-332	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Arctocephalus_gazella	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Arctocephalus	332	UIRR01000038.1	5349891	5350274	384	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Arctocephalus-333	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Arctocephalus_gazella	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Arctocephalus	333	UIRR01000098.1	6442082	6442351	270	+	Carnivore-endogenous-circovirus	Rep-consensus	62	149
Arctocephalus-334	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Arctocephalus_gazella	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Arctocephalus	334	UIRR01000101.1	3131388	3131771	384	+	Carnivore-endogenous-circovirus	Rep-consensus	98	150
Arctocephalus-335	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Arctocephalus_gazella	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Arctocephalus	335	UIRR01000215.1	2661386	2661802	417	-	Carnivore-endogenous-circovirus	Rep-consensus	2	127
Arctocephalus-336	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Arctocephalus_gazella	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Arctocephalus	336	UIRR01000387.1	400381	400878	498	-	Carnivore-endogenous-circovirus	Rep-consensus	13	149
Callorhinus-337	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	337	KZ836264.1	40745267	40745548	282	-	Carnivore-endogenous-circovirus	Rep-consensus	2	93
Callorhinus-338	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	338	KZ836265.1	15523	15945	423	-	Carnivore-endogenous-circovirus	Rep-consensus	62	149
Callorhinus-339	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	339	KZ836351.1	35495520	35495750	231	+	Columbid-circovirus	Rep	215	283
Callorhinus-340	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	340	KZ836351.1	45414021	45414428	408	+	Carnivore-endogenous-circovirus	Rep-consensus	68	149
Callorhinus-341	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	341	KZ836442.1	31308	32132	825	-	Carnivore-endogenous-circovirus	Rep-consensus	1	149
Callorhinus-342	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	342	KZ836448.1	7850	8245	396	-	Carnivore-endogenous-circovirus	Rep-consensus	98	150
Callorhinus-343	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	343	KZ836503.1	11993510	11993815	306	+	Columbid-circovirus	Rep	208	283
Callorhinus-344	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	344	KZ836533.1	9445	9891	447	-	Carnivore-endogenous-circovirus	Rep-consensus	68	149
Callorhinus-345	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	345	KZ836599.1	4684	5073	390	-	Carnivore-endogenous-circovirus	Rep-consensus	98	149
Callorhinus-346	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	346	KZ837771.1	420	704	285	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-347	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	347	KZ838688.1	6975	7478	504	+	Carnivore-endogenous-circovirus	Rep-consensus	98	149
Callorhinus-348	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	348	KZ838700.1	6090	6449	360	-	Carnivore-endogenous-circovirus	Rep-consensus	93	149
Callorhinus-349	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	349	KZ838985.1	10081	10410	330	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-350	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	350	KZ839048.1	2058	2426	369	-	Carnivore-endogenous-circovirus	Rep-consensus	98	149
Callorhinus-351	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	351	QLOG01032182.1	2259	2750	492	+	Carnivore-endogenous-circovirus	Rep-consensus	84	149
Callorhinus-352	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	352	QLOG01032425.1	10973	11251	279	-	Carnivore-endogenous-circovirus	Rep-consensus	89	149
Callorhinus-353	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	353	QLOG01032553.1	14851	15135	285	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-354	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	354	QLOG01033120.1	19849	20133	285	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-355	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	355	QLOG01033128.1	38831	39181	351	-	Carnivore-endogenous-circovirus	Rep-consensus	87	203
Callorhinus-356	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	356	QLOG01033188.1	252	581	330	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-357	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	357	QLOG01034067.1	10	294	285	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-358	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	358	QLOG01034806.1	5508	5783	276	-	Carnivore-endogenous-circovirus	Rep-consensus	91	149
Callorhinus-359	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	359	QLOG01034996.1	3811	4179	369	-	Carnivore-endogenous-circovirus	Rep-consensus	98	149
Callorhinus-360	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	360	QLOG01035838.1	31695	31979	285	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-361	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	361	QLOG01036223.1	619	909	291	-	Carnivore-endogenous-circovirus	Rep-consensus	87	153
Callorhinus-362	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	362	QLOG01037432.1	2254	2631	378	-	Canary-circovirus	Rep	160	282
Callorhinus-363	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	363	QLOG01039861.1	1403	1687	285	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-364	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	364	QLOG01046389.1	3	386	384	-	Carnivore-endogenous-circovirus	Rep-consensus	94	149
Callorhinus-365	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	365	QLOG01046907.1	1458	1829	372	-	Carnivore-endogenous-circovirus	Rep-consensus	89	145
Callorhinus-366	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	366	QLOG01048716.1	26242	26649	408	+	Canary-circovirus	Rep	160	289
Callorhinus-367	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	367	QLOG01048727.1	26124	26639	516	+	Canary-circovirus	Rep	131	289
Callorhinus-368	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	368	QLOG01048935.1	3544	3786	243	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-369	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	369	QLOG01049481.1	747	1031	285	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-370	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	370	QLOG01049523.1	329	847	519	-	Carnivore-endogenous-circovirus	Rep-consensus	114	149
Callorhinus-371	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	371	QLOG01049858.1	15951	16379	429	-	Carnivore-endogenous-circovirus	Rep-consensus	84	149
Callorhinus-372	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	372	QLOG01051929.1	17820	18197	378	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-373	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	373	QLOG01051931.1	17820	18197	378	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-374	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	374	QLOG01052457.1	3595	3924	330	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-375	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	375	QLOG01052458.1	3596	3880	285	+	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-376	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	376	QLOG01052606.1	4520	4804	285	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Callorhinus-377	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Callorhinus_ursinus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	377	QLOG01052607.1	4464	4748	285	-	Carnivore-endogenous-circovirus	Rep-consensus	87	149
Eumetopias-378	ECV.Carnivore	Carnivore endogenous circoviral element	Circovirus	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	378	ML137725.1	32873895	32874218	324	+	Columbid-circovirus	Rep	196	283
Eumetopias-379	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	379	ML137749.1	14292578	14293063	486	+	Carnivore-endogenous-circovirus	Rep-consensus	2	149
Eumetopias-380	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	380	ML137756.1	9821944	9822291	348	-	Carnivore-endogenous-circovirus	Rep-consensus	105	164
Eumetopias-381	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	381	ML137776.1	2385520	2386062	543	+	Carnivore-endogenous-circovirus	Rep-consensus	33	149
Eumetopias-382	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	382	ML137779.1	1482	1865	384	-	Carnivore-endogenous-circovirus	Rep-consensus	98	150
Eumetopias-383	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	383	ML137861.1	8762	9190	429	-	Carnivore-endogenous-circovirus	Rep-consensus	62	149
Eumetopias-384	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	384	ML137928.1	20169	20627	459	+	Carnivore-endogenous-circovirus	Rep-consensus	1	148
Eumetopias-385	ECV.Carnivore	Carnivore endogenous circoviral element	Unclassified	Unclassified	Eumetopias_jubatus	Vertebrates	Mammalia	Laurasiatheria	Carnivora	Otariidae	Eumetopias	385	SBAQ01017223.1	17882	18400	519	-	Carnivore-endogenous-circovirus	Rep-consensus	114	149
